index,score
"(5223, '38880')",0.025291609
"(5223, '33041')",0.011219762
"(5223, '31118')",0.00971731
"(5223, '29957')",0.011546084
"(5223, '28599')",0.008752501
"(5223, '29029')",0.011852949
"(5223, '40301')",0.310759366
"(5223, '29653')",0.007758649
"(5223, '30513')",0.547375023
"(5223, '34302')",0.434480309
"(5223, '31752')",0.49072966
"(5223, '1115')",0.006940981
"(5223, '31765')",0.006438798
"(5223, '11165')",0.008332599
"(5223, '40300')",0.050118394
"(5223, '38996')",0.210825443
"(5223, '24362')",0.422495633
"(5223, '41599')",0.007323801
"(5223, '33048')",0.009276072
"(5223, '24031')",0.007692749
"(5223, '22010')",0.00766
"(5223, '28940')",0.009166984
"(5223, '1341')",0.011199059
"(5223, '6756')",0.015257181
"(5223, '38230')",0.007573405
"(5223, '32477')",0.006076664
"(5223, '22995')",0.008063547
"(5223, '15291')",0.00617509
"(5223, '20630')",0.006337451
"(5223, '27053')",0.130021229
"(5223, '25464')",0.02573641
"(5223, '29359')",0.498995692
"(5223, '29316')",0.01058542
"(5223, '20801')",0.51037991
"(5223, '12104')",0.008179025
"(5223, '24465')",0.02191074
"(5223, '34447')",0.00799247
"(5223, '40013')",0.010901088
"(5223, '15198')",0.482603341
"(5223, '23571')",0.007717456
"(5223, '2605')",0.009572917
"(5223, '28609')",0.514534891
"(5223, '36221')",0.006837211
"(5223, '12395')",0.009571475
"(5223, '1077')",0.010951781
"(5223, '26471')",0.005932264
"(5223, '43551')",0.007454643
"(5223, '12947')",0.010172519
"(5223, '28809')",0.008449973
"(5223, '42741')",0.024967762
"(5223, '25289')",0.00752484
"(5223, '35768')",0.007875729
"(5223, '8082')",0.007178771
"(5223, '22711')",0.519669652
"(5223, '33862')",0.012952543
"(5223, '30772')",0.532837749
"(5223, '26253')",0.065067761
"(5223, '27958')",0.008774674
"(5223, '3783')",0.009519904
"(5223, '28162')",0.007935055
"(5223, '23030')",0.54463625
"(5223, '9757')",0.031283379
"(5223, '4119')",0.131468207
"(5223, '23408')",0.01374684
"(5223, '23919')",0.006232068
"(5223, '27746')",0.163233906
"(5223, '24013')",0.460936129
"(5223, '1161')",0.522657335
"(5223, '5669')",0.010944614
"(5223, '28842')",0.010990251
"(5223, '37726')",0.008307875
"(5223, '37321')",0.005689046
"(5223, '5644')",0.008520693
"(5223, '16574')",0.008889645
"(5223, '39147')",0.007827953
"(5223, '28733')",0.00970949
"(5223, '21552')",0.007382425
"(5223, '43320')",0.019235313
"(5223, '9698')",0.006499298
"(5223, '32269')",0.396038055
"(5223, '30804')",0.505936325
"(5223, '41687')",0.429820389
"(5223, '37165')",0.490690976
"(5223, '31101')",0.278787881
"(5223, '38023')",0.014862797
"(5223, '35419')",0.007659935
"(14, '7432')",0.018849315
"(14, '2096')",0.170686468
"(14, '40050')",0.016816178
"(14, '6101')",0.005557079
"(14, '10487')",0.006379314
"(14, '16794')",0.009436485
"(14, '28185')",0.006702622
"(14, '1611')",0.005219968
"(14, '26880')",0.008128041
"(14, '31916')",0.005435513
"(14, '22795')",0.008993992
"(14, '39017')",0.011454388
"(14, '41262')",0.006213562
"(14, '39905')",0.119881138
"(14, '39965')",0.021343948
"(14, '36550')",0.014679543
"(14, '16044')",0.020696364
"(14, '5982')",0.036362745
"(14, '40950')",0.028140804
"(14, '40742')",0.010825795
"(14, '18077')",0.00966111
"(14, '607')",0.018325426
"(14, '22245')",0.093674928
"(14, '3380')",0.008060978
"(14, '41152')",0.013429683
"(14, '19258')",0.015582792
"(14, '18185')",0.073983692
"(14, '13818')",0.011874402
"(14, '20457')",0.066271178
"(14, '37848')",0.007971812
"(14, '33025')",0.026273154
"(14, '13759')",0.006806852
"(14, '5867')",0.032645836
"(14, '5405')",0.031693298
"(14, '1939')",0.005681992
"(14, '41170')",0.009663022
"(14, '33632')",0.013019136
"(14, '42921')",0.010543075
"(14, '13407')",0.011623979
"(14, '35959')",0.008893755
"(14, '4781')",0.007034821
"(14, '42461')",0.008471871
"(14, '6539')",0.007556236
"(14, '28531')",0.066658489
"(14, '9012')",0.062774889
"(14, '27745')",0.007547102
"(14, '4397')",0.007709273
"(14, '41151')",0.013586821
"(14, '26212')",0.007609703
"(14, '21629')",0.016108351
"(14, '852')",0.049035557
"(14, '10152')",0.007328261
"(14, '26592')",0.009437765
"(14, '42817')",0.091986604
"(14, '8105')",0.011364244
"(14, '31973')",0.007022824
"(14, '13732')",0.020053994
"(14, '2921')",0.030177778
"(14, '12042')",0.008769494
"(14, '40951')",0.026462423
"(14, '32292')",0.014677082
"(14, '5087')",0.038482457
"(14, '39937')",0.009367317
"(14, '13831')",0.016225729
"(14, '31526')",0.006647274
"(14, '9350')",0.007531046
"(14, '27145')",0.014198972
"(14, '8718')",0.011580386
"(14, '35867')",0.00627519
"(14, '40442')",0.010259462
"(14, '6894')",0.047018476
"(14, '41060')",0.020942358
"(14, '25066')",0.008349543
"(14, '39000')",0.006202186
"(14, '19108')",0.034598254
"(14, '21719')",0.015244246
"(14, '18903')",0.009737355
"(14, '42950')",0.018867234
"(14, '21525')",0.006257138
"(14, '3720')",0.015817398
"(14, '43310')",0.007167422
"(14, '23744')",0.025688915
"(14, '17021')",0.009182147
"(14, '26906')",0.022229567
"(14, '33630')",0.009242687
"(14, '18163')",0.00718681
"(14, '18193')",0.071937837
"(14, '37219')",0.005942325
"(14, '6504')",0.010716588
"(14, '25884')",0.00686421
"(14, '29406')",0.018350093
"(14, '37294')",0.008718523
"(14, '8739')",0.00505073
"(14, '41078')",0.016525265
"(14, '31410')",0.005820517
"(14, '33457')",0.011104082
"(14, '42816')",0.076952048
"(14, '40431')",0.009802451
"(14, '21116')",0.010714253
"(14, '19817')",0.015017021
"(1325, '19449')",0.005473227
"(1325, '13403')",0.004787256
"(1325, '42632')",0.005813546
"(1325, '19642')",0.005123807
"(1325, '34766')",0.004198767
"(1325, '29957')",0.00610508
"(1325, '37253')",0.004397079
"(1325, '39722')",0.004614502
"(1325, '43006')",0.01717671
"(1325, '19401')",0.005810969
"(1325, '30513')",0.011290836
"(1325, '34302')",0.022756457
"(1325, '29072')",0.007931733
"(1325, '10896')",0.005551042
"(1325, '11344')",0.004472347
"(1325, '29476')",0.007140324
"(1325, '8399')",0.004828686
"(1325, '12373')",0.021361379
"(1325, '39978')",0.005335522
"(1325, '20810')",0.00480232
"(1325, '17654')",0.005671193
"(1325, '42149')",0.009076884
"(1325, '11639')",0.005146013
"(1325, '10154')",0.159528956
"(1325, '43440')",0.006950549
"(1325, '42142')",0.082969755
"(1325, '16230')",0.022949159
"(1325, '39674')",0.006052968
"(1325, '18815')",0.014841943
"(1325, '35247')",0.006242807
"(1325, '41531')",0.007476795
"(1325, '21958')",0.00671579
"(1325, '40081')",0.005145046
"(1325, '32354')",0.006846776
"(1325, '6954')",0.006369504
"(1325, '1041')",0.004070385
"(1325, '40433')",0.005935175
"(1325, '34743')",0.004963183
"(1325, '11882')",0.00760583
"(1325, '30822')",0.004536241
"(1325, '34642')",0.006436672
"(1325, '26405')",0.008115411
"(1325, '33754')",0.010534334
"(1325, '8969')",0.104155026
"(1325, '6007')",0.005253387
"(1325, '872')",0.036497831
"(1325, '25005')",0.030507071
"(1325, '10068')",0.007581861
"(1325, '8201')",0.041496377
"(1325, '608')",0.14898403
"(1325, '36115')",0.005484755
"(1325, '25244')",0.006404215
"(1325, '36866')",0.005478046
"(1325, '40507')",0.004899653
"(1325, '36688')",0.004918164
"(1325, '1299')",0.008442716
"(1325, '30215')",0.007439037
"(1325, '14183')",0.006117899
"(1325, '36503')",0.023640538
"(1325, '24973')",0.008873606
"(1325, '14592')",0.004769918
"(1325, '11491')",0.006602845
"(1325, '30486')",0.006292624
"(1325, '23030')",0.00735491
"(1325, '7419')",0.005327016
"(1325, '34819')",0.006360797
"(1325, '4119')",0.019503644
"(1325, '7861')",0.011519883
"(1325, '36212')",0.01791711
"(1325, '34489')",0.008970207
"(1325, '29861')",0.009428752
"(1325, '29623')",0.015387158
"(1325, '43691')",0.006712992
"(1325, '25366')",0.006466375
"(1325, '37415')",0.007022088
"(1325, '28776')",0.005857686
"(1325, '25916')",0.006118172
"(1325, '24474')",0.005863946
"(1325, '6486')",0.006780776
"(1325, '24469')",0.010758654
"(1325, '16383')",0.269576669
"(1325, '13463')",0.006013814
"(1325, '12480')",0.00442435
"(1325, '35410')",0.005735585
"(1325, '21627')",0.007651773
"(1325, '18347')",0.007988489
"(1325, '15720')",0.004226644
"(1325, '14047')",0.008797627
"(1325, '6552')",0.006849945
"(1325, '15860')",0.006956604
"(1325, '26517')",0.00523307
"(1325, '7575')",0.008712592
"(1325, '3141')",0.006622783
"(1325, '16429')",0.006226395
"(1325, '39590')",0.005989229
"(1325, '12977')",0.042893004
"(1325, '22185')",0.007332331
"(1325, '5582')",0.009226136
"(1325, '23887')",0.004599825
"(1325, '32273')",0.004370237
"(5156, '36655')",0.540160477
"(5156, '133')",0.025926135
"(5156, '40974')",0.495810658
"(5156, '501')",0.567286134
"(5156, '18097')",0.571523488
"(5156, '31991')",0.006580117
"(5156, '12976')",0.554672182
"(5156, '26508')",0.008579079
"(5156, '1498')",0.553551495
"(5156, '13948')",0.008760443
"(5156, '34099')",0.561134636
"(5156, '14201')",0.008333406
"(5156, '9128')",0.006913067
"(5156, '39467')",0.013083524
"(5156, '16242')",0.014062542
"(5156, '31551')",0.018145703
"(5156, '28530')",0.574972451
"(5156, '36682')",0.018065911
"(5156, '8036')",0.007666469
"(5156, '20010')",0.014641824
"(5156, '14776')",0.564229071
"(5156, '28331')",0.513166547
"(5156, '11490')",0.007198564
"(5156, '33175')",0.511553645
"(5156, '21582')",0.020791719
"(5156, '24091')",0.513044059
"(5156, '32022')",0.011923013
"(5156, '25535')",0.007306682
"(5156, '7207')",0.008272556
"(5156, '21312')",0.554228961
"(5156, '32377')",0.538110554
"(5156, '6915')",0.166184694
"(5156, '1655')",0.01618243
"(5156, '17848')",0.510428131
"(5156, '6394')",0.012138666
"(5156, '36572')",0.012228938
"(5156, '15871')",0.007699693
"(5156, '8116')",0.008015038
"(5156, '20744')",0.007772854
"(5156, '27213')",0.006330134
"(5156, '11977')",0.5303514
"(5156, '16200')",0.025052749
"(5156, '25837')",0.474902272
"(5156, '11940')",0.559454203
"(5156, '39991')",0.583760679
"(5156, '7859')",0.578093946
"(5156, '11066')",0.27749899
"(5156, '37397')",0.097834587
"(5156, '3190')",0.066103272
"(5156, '17333')",0.007945132
"(5156, '41666')",0.019618496
"(5156, '34726')",0.008133994
"(5156, '3601')",0.007996943
"(5156, '16620')",0.00665372
"(5156, '609')",0.016442869
"(5156, '38445')",0.550895214
"(5156, '2854')",0.007793903
"(5156, '21068')",0.006058564
"(5156, '1970')",0.560725391
"(5156, '38633')",0.565843523
"(5156, '36731')",0.008116613
"(5156, '24364')",0.56285429
"(5156, '19288')",0.008319177
"(5156, '28626')",0.556326449
"(5156, '14644')",0.006319497
"(5156, '20875')",0.543417215
"(5156, '40171')",0.009926104
"(5156, '31607')",0.552860737
"(5156, '25569')",0.010980406
"(5156, '32518')",0.491723746
"(5156, '10660')",0.007964036
"(5156, '5919')",0.009383819
"(5156, '26198')",0.010779714
"(5156, '38535')",0.00851681
"(5156, '12467')",0.008160319
"(5156, '8234')",0.007829568
"(5156, '42938')",0.010520823
"(5156, '6936')",0.504961729
"(5156, '25835')",0.006055974
"(5156, '16285')",0.006524682
"(5156, '27033')",0.583456278
"(5156, '4592')",0.006471088
"(5156, '22319')",0.009824548
"(5156, '38632')",0.5552724
"(5156, '43813')",0.006609516
"(5156, '42565')",0.556221962
"(5156, '24886')",0.008393961
"(5156, '4348')",0.552714825
"(5156, '15696')",0.012977738
"(5156, '39608')",0.49545598
"(5156, '9790')",0.006037428
"(5156, '1665')",0.01206753
"(5156, '7690')",0.547897756
"(5156, '351')",0.012411061
"(5156, '41045')",0.010840015
"(5156, '11216')",0.007394427
"(5156, '14040')",0.010465658
"(5156, '39939')",0.0080912
"(5156, '7804')",0.011982977
"(5156, '24194')",0.011558118
"(25, '23160')",0.005440753
"(25, '7584')",0.385210037
"(25, '3948')",0.629752994
"(25, '26908')",0.107418694
"(25, '24691')",0.006332792
"(25, '28445')",0.629918635
"(25, '529')",0.006665571
"(25, '10351')",0.014991748
"(25, '3481')",0.007638793
"(25, '12300')",0.009372579
"(25, '28046')",0.627933443
"(25, '35798')",0.011509571
"(25, '30430')",0.005395373
"(25, '220')",0.564092159
"(25, '35306')",0.016813828
"(25, '41480')",0.619628429
"(25, '19114')",0.006677057
"(25, '43470')",0.00831393
"(25, '41481')",0.583195686
"(25, '14239')",0.16352351
"(25, '41611')",0.605273485
"(25, '7447')",0.005895751
"(25, '3114')",0.632303834
"(25, '20692')",0.006250949
"(25, '25562')",0.257462293
"(25, '2319')",0.007281312
"(25, '12824')",0.005684107
"(25, '43261')",0.608846664
"(25, '21836')",0.634513557
"(25, '34749')",0.014952028
"(25, '1472')",0.006263901
"(25, '22728')",0.055366885
"(25, '26298')",0.366066128
"(25, '5339')",0.631616831
"(25, '10547')",0.008397542
"(25, '18816')",0.60639894
"(25, '28791')",0.630543113
"(25, '25326')",0.617239833
"(25, '7256')",0.006018662
"(25, '41610')",0.605154753
"(25, '33823')",0.009099458
"(25, '14764')",0.611883104
"(25, '20743')",0.007449896
"(25, '28538')",0.007122319
"(25, '42366')",0.00634445
"(25, '26920')",0.005702769
"(25, '20178')",0.631793976
"(25, '12887')",0.041426074
"(25, '36780')",0.008629965
"(25, '35040')",0.008965716
"(25, '41973')",0.006323197
"(25, '14829')",0.008999226
"(25, '38185')",0.010646377
"(25, '33172')",0.623731732
"(25, '6747')",0.007376687
"(25, '34534')",0.00677746
"(25, '1422')",0.627270281
"(25, '13231')",0.007348358
"(25, '32254')",0.628945291
"(25, '6716')",0.007539851
"(25, '34325')",0.007117775
"(25, '1349')",0.008143167
"(25, '34344')",0.010075052
"(25, '34652')",0.627286196
"(25, '38101')",0.007351594
"(25, '24420')",0.02234933
"(25, '36294')",0.546733975
"(25, '13935')",0.008611021
"(25, '17068')",0.007877788
"(25, '21857')",0.010163171
"(25, '18922')",0.00609854
"(25, '29158')",0.005869143
"(25, '4213')",0.006666635
"(25, '32030')",0.006188469
"(25, '163')",0.006454035
"(25, '13034')",0.161624193
"(25, '37292')",0.00612754
"(25, '4737')",0.010689329
"(25, '18580')",0.627692938
"(25, '37547')",0.625318646
"(25, '4074')",0.595214188
"(25, '38395')",0.017090596
"(25, '38502')",0.006814941
"(25, '31867')",0.006346449
"(25, '26983')",0.010207205
"(25, '6000')",0.008788563
"(25, '5430')",0.006869973
"(25, '41482')",0.583024085
"(25, '34954')",0.006121542
"(25, '28985')",0.603904486
"(25, '37362')",0.513204992
"(25, '911')",0.626009643
"(25, '8285')",0.628186524
"(25, '19920')",0.629063308
"(25, '43260')",0.60351038
"(25, '24828')",0.006017401
"(25, '30391')",0.072718598
"(25, '16825')",0.620038331
"(25, '29550')",0.008427708
"(25, '39428')",0.606315374
"(15, '36505')",0.006569295
"(15, '925')",0.015240568
"(15, '42306')",0.013175565
"(15, '27182')",0.024864458
"(15, '10535')",0.007739517
"(15, '9596')",0.009363937
"(15, '501')",0.008533769
"(15, '20182')",0.007343396
"(15, '11356')",0.005584552
"(15, '17237')",0.017682068
"(15, '39986')",0.025105439
"(15, '6243')",0.006083528
"(15, '9500')",0.005189575
"(15, '25631')",0.007842477
"(15, '4495')",0.005546741
"(15, '17957')",0.008076709
"(15, '23305')",0.007582597
"(15, '29200')",0.007608386
"(15, '32353')",0.005236712
"(15, '50016')",0.066882409
"(15, '1756')",0.022711704
"(15, '5525')",0.005618161
"(15, '43796')",0.010123247
"(15, '33175')",0.012332598
"(15, '24280')",0.006175161
"(15, '5025')",0.074597508
"(15, '2571')",0.006697018
"(15, '11056')",0.007865602
"(15, '16558')",0.008541338
"(15, '39570')",0.007066337
"(15, '26543')",0.06623029
"(15, '28196')",0.014155115
"(15, '9663')",0.006854319
"(15, '33345')",0.004691554
"(15, '6314')",0.0065481
"(15, '31717')",0.029764554
"(15, '289')",0.006027009
"(15, '34016')",0.021404425
"(15, '9605')",0.02290364
"(15, '16015')",0.011656417
"(15, '38103')",0.006209847
"(15, '4005')",0.005944991
"(15, '8100')",0.007429951
"(15, '20897')",0.007818426
"(15, '410')",0.011599357
"(15, '27573')",0.106225215
"(15, '523')",0.014383593
"(15, '43283')",0.025640296
"(15, '25044')",0.00608262
"(15, '25419')",0.005808278
"(15, '26255')",0.013099574
"(15, '2179')",0.006488506
"(15, '29640')",0.032492392
"(15, '50015')",0.030108636
"(15, '10518')",0.009459522
"(15, '27870')",0.046125196
"(15, '4046')",0.051425036
"(15, '26249')",0.008737489
"(15, '39170')",0.161282137
"(15, '10880')",0.005942429
"(15, '11958')",0.005448469
"(15, '18301')",0.005531122
"(15, '26619')",0.007712233
"(15, '313')",0.005597232
"(15, '18513')",0.008770668
"(15, '17367')",0.019646149
"(15, '13045')",0.012966137
"(15, '36339')",0.007008502
"(15, '18530')",0.006945584
"(15, '4402')",0.005460085
"(15, '11380')",0.008065928
"(15, '16992')",0.009297632
"(15, '41356')",0.009119223
"(15, '33415')",0.005890552
"(15, '2314')",0.006650988
"(15, '13975')",0.009245816
"(15, '28576')",0.008899436
"(15, '11607')",0.013714654
"(15, '17904')",0.006151362
"(15, '90')",0.008322281
"(15, '566')",0.005826895
"(15, '23617')",0.007877016
"(15, '33271')",0.018796787
"(15, '16871')",0.007250377
"(15, '25049')",0.066091143
"(15, '30644')",0.007927464
"(15, '23020')",0.01080039
"(15, '5251')",0.006168913
"(15, '42660')",0.006579732
"(15, '22936')",0.006624558
"(15, '35252')",0.011862435
"(15, '21875')",0.008253729
"(15, '9756')",0.008594143
"(15, '33740')",0.006659515
"(15, '34817')",0.020540789
"(15, '10627')",0.025044633
"(15, '6504')",0.006973282
"(15, '11188')",0.059331931
"(15, '30032')",0.082757428
"(15, '135')",0.007587323
"(15, '41195')",0.105676636
"(15, '20156')",0.006520683
"(2403, '37876')",0.547033846
"(2403, '38441')",0.011849074
"(2403, '22425')",0.008050666
"(2403, '11228')",0.552079022
"(2403, '28270')",0.542919517
"(2403, '31890')",0.505148649
"(2403, '8810')",0.491317809
"(2403, '34309')",0.007736449
"(2403, '11198')",0.018462066
"(2403, '36512')",0.558166921
"(2403, '41792')",0.006291321
"(2403, '19245')",0.005346983
"(2403, '8262')",0.006438664
"(2403, '5659')",0.034319397
"(2403, '10490')",0.520175278
"(2403, '7379')",0.009255341
"(2403, '36759')",0.005907705
"(2403, '29495')",0.538312733
"(2403, '11200')",0.006144792
"(2403, '27279')",0.00775884
"(2403, '4091')",0.007928049
"(2403, '36171')",0.031214017
"(2403, '24393')",0.011014526
"(2403, '36747')",0.55672121
"(2403, '53')",0.00687264
"(2403, '3717')",0.007263129
"(2403, '31271')",0.005127041
"(2403, '15324')",0.539645433
"(2403, '17235')",0.00813842
"(2403, '32501')",0.00534077
"(2403, '16783')",0.006447705
"(2403, '19243')",0.529519737
"(2403, '38525')",0.012784676
